cod_ine,id_candidato,dist_m
4625003019.0,J2E_0089,596.97
4625003019.0,J2E_0051,609.15
4625003019.0,J2E_0344,643.6
4625003019.0,J2V_0299,643.6
4625003019.0,J2E_0492,678.92
4625003019.0,J2E_0785,683.08
4625003019.0,J2E_0364,683.56
4625003019.0,J2E_0355,687.36
4625003019.0,J2E_0173,688.71
4625003019.0,J1_0069,703.04
4625003019.0,J2E_0204,720.48
4625003019.0,J2E_0112,735.03
4625003019.0,J2E_0620,752.7
4625003019.0,J2E_0232,752.99
4625003019.0,J2E_0549,760.34
4625003019.0,J2V_0339,777.56
4625003019.0,J2E_0133,778.13
4625003019.0,J1_0024,787.98
4625003019.0,J2E_0338,805.38
4625003019.0,J2E_0242,808.47
4625003019.0,J2V_0355,811.98
4625003019.0,J2E_0222,820.02
4625003019.0,J2V_0348,840.87
4625003019.0,J2E_0088,841.75
4625003019.0,J2E_0617,870.17
4625003019.0,J2E_0622,875.13
4625003019.0,J2E_0528,884.14
4625003019.0,J2E_0053,911.12
4625003019.0,J2E_0460,923.83
4625003019.0,J2E_0527,939.09
4625003019.0,J2E_0193,946.5
4625003019.0,J2V_0283,947.6
4625003019.0,J2E_0292,950.24
4625003019.0,J2V_0294,951.4
4625003019.0,J2E_0047,969.11
4625003019.0,J2E_0740,969.72
4625003019.0,J2E_0332,970.92
4625003019.0,J1_0126,980.47
4625003019.0,J1_0068,981.77
4625003019.0,J0_17,984.77
4625003019.0,J1_0059,994.04
4625003019.0,J2E_0629,1002.99
4625003019.0,J2V_0291,1004.01
4625003019.0,J2E_0505,1004.42
4625003019.0,J2E_0337,1010.74
4625003019.0,J2E_0739,1013.68
4625003019.0,J1_0020,1021.06
4625003019.0,J2E_0562,1021.06
4625003019.0,J2E_0137,1024.34
4625003019.0,J2E_0459,1025.22
4625003019.0,J2E_0207,1033.39
4625003019.0,J2E_0625,1033.39
4625003019.0,J2E_0162,1036.76
4625003019.0,J2E_0737,1040.91
4625003019.0,J2E_0293,1041.07
4625003019.0,J1_0067,1043.06
4625003019.0,J2E_0362,1043.06
4625003019.0,J2E_0004,1043.83
4625003019.0,J2E_0084,1052.62
4625003019.0,J1_0088,1057.02
4625003019.0,J2E_0210,1057.12
4625003019.0,J2E_0518,1070.08
4625003019.0,J2E_0461,1082.81
4625003019.0,J0_07,1084.51
4625003019.0,J2E_0188,1090.19
4625003019.0,J2E_0174,1094.21
4625003019.0,J2E_0237,1095.47
4625003019.0,J2V_0371,1098.15
4625003019.0,J2E_0375,1103.78
4625003019.0,J2E_0313,1105.53
4625003019.0,J2E_0738,1108.17
4625003019.0,J2E_0099,1109.04
4625003019.0,J2V_0406,1111.14
4625003019.0,J1_0106,1112.28
4625003019.0,J2E_0628,1114.51
4625003019.0,J2E_0339,1116.17
4625003019.0,J2E_0736,1117.74
4625003019.0,J2E_0156,1119.68
4625003019.0,J2E_0554,1120.21
4625003019.0,J2E_0187,1121.66
4625003019.0,J2V_0396,1124.11
4625003019.0,J2E_0209,1129.11
4625003019.0,J1_0028,1130.0
4625003019.0,J2E_0172,1130.0
4625003019.0,J2E_0090,1133.03
4625003019.0,J2E_0741,1136.49
4625003019.0,J2E_0370,1149.62
4625003019.0,J2V_0378,1149.62
4625003019.0,J2V_0382,1154.48
4625003019.0,J2E_0404,1163.7
4625003019.0,J2E_0750,1164.13
4625003019.0,J2E_0616,1170.63
4625003019.0,J2E_0186,1171.7
4625003019.0,J2E_0211,1171.7
4625003019.0,J1_0011,1178.6
4625003019.0,J2E_0096,1182.14
4625003019.0,J1_0118,1182.32
4625003019.0,J2E_0746,1182.64
4625003019.0,J2E_0227,1182.7
4625003019.0,J1_0018,1191.14
4625003019.0,J2E_0218,1198.37
4625003019.0,J1_0082,1198.55
4625003019.0,J2E_0103,1199.59
4625003019.0,J2E_0783,1199.59
4625003019.0,J2E_0784,1199.59
4625003019.0,J2E_0307,1202.15
4625003019.0,J2E_0011,1215.64
4625003019.0,J2E_0371,1217.68
4625003019.0,J2E_0263,1218.38
4625003019.0,J2E_0323,1232.84
4625003019.0,J2E_0110,1234.14
4625003019.0,J2E_0199,1245.81
4625003019.0,J2E_0423,1250.71
4625003019.0,J2E_0261,1251.23
4625003019.0,J2E_0751,1265.27
4625003019.0,J1_0093,1266.81
4625003019.0,J1_0084,1268.3
4625003019.0,J2E_0241,1269.22
4625003019.0,J2E_0042,1282.9
4625003019.0,J2E_0097,1283.52
4625003019.0,J2E_0008,1284.35
4625003019.0,J2E_0464,1284.68
4625003019.0,J0_10,1289.21
4625003019.0,J2E_0052,1290.78
4625003019.0,J2E_0098,1290.86
4625003019.0,J2E_0733,1292.17
4625003019.0,J2E_0175,1293.95
4625003019.0,J2E_0163,1296.8
4625003019.0,J2E_0565,1299.17
4625003019.0,J2E_0212,1299.78
4625003019.0,J2E_0621,1299.78
4625003019.0,J2V_0401,1302.62
4625003019.0,J2E_0541,1305.6
4625003019.0,J2E_0107,1310.88
4625003019.0,J2E_0045,1318.31
4625003019.0,J2E_0422,1324.53
4625003019.0,J2E_0262,1327.81
4625003019.0,J2E_0104,1332.47
4625003019.0,J2E_0061,1338.83
4625003019.0,J2E_0624,1340.71
4625003019.0,J2E_0782,1342.95
4625003019.0,J2E_0102,1343.2
4625003019.0,J2E_0189,1345.19
4625003019.0,J2E_0029,1351.84
4625003019.0,J2E_0240,1353.18
4625003019.0,J2E_0368,1354.43
4625003019.0,J2E_0542,1354.45
4625003019.0,J2E_0510,1356.56
4625003019.0,J2V_0343,1359.9
4625003019.0,J2E_0095,1362.63
4625003019.0,J2E_0105,1365.95
4625003019.0,J2E_0306,1366.73
4625003019.0,J2E_0321,1373.32
4625003019.0,J2E_0552,1387.09
4625003019.0,J2E_0325,1387.24
4625003019.0,J2V_0323,1387.68
4625003019.0,J2E_0734,1393.65
4625003019.0,J2E_0748,1396.07
4625003019.0,J1_0083,1398.6
4625003019.0,J2E_0041,1399.04
4625003019.0,J2E_0106,1402.33
4625003019.0,J2E_0003,1405.54
4625003019.0,J2E_0372,1409.14
4625003019.0,J2E_0780,1410.09
4625003019.0,J1_0130,1412.24
4625003019.0,J2E_0475,1419.25
4625003019.0,J2V_0272,1419.25
4625003019.0,J2E_0752,1434.16
4625003019.0,J1_0009,1443.74
4625003019.0,J2E_0315,1443.74
4625003019.0,J2E_0540,1443.74
4625003019.0,J2E_0294,1445.78
4625003019.0,J2E_0744,1445.78
4625003019.0,J1_0052,1446.94
4625003019.0,J2E_0229,1448.43
4625003019.0,J2E_0553,1449.88
4625003019.0,J2E_0474,1450.82
4625003019.0,J2V_0424,1450.82
4625003019.0,J1_0073,1457.11
4625003019.0,J2E_0001,1461.66
4625003019.0,J2E_0508,1462.81
4625003019.0,J2E_0224,1463.43
4625003019.0,J2E_0158,1463.45
4625003019.0,J2E_0208,1468.62
4625003019.0,J2E_0093,1469.54
4625003019.0,J2E_0566,1470.22
4625003019.0,J2E_0113,1470.43
4625003019.0,J1_0051,1478.62
4625003019.0,J2E_0108,1479.71
4625003019.0,J2E_0774,1480.47
4625003019.0,J0_04,1483.87
4625003019.0,J2E_0085,1489.32
4625003019.0,J1_0004,1492.57
4625003019.0,J2E_0334,1492.57
4625003019.0,J2E_0044,1496.79
4625003019.0,J2E_0230,1498.56
4625003019.0,J2E_0564,1498.56
4625003020.0,J2E_0036,110.79
4625003020.0,J2E_0458,317.19
4625003020.0,J2E_0357,319.2
4625003020.0,J2E_0550,340.11
4625003020.0,J2E_0466,342.88
4625003020.0,J2V_0321,342.88
4625003020.0,J2E_0457,354.29
4625003020.0,J2V_0322,355.96
4625003020.0,J2E_0507,445.78
4625003020.0,J2E_0786,453.38
4625003020.0,J2E_0465,478.25
4625003020.0,J2E_0228,525.41
4625003020.0,J1_0043,532.72
4625003020.0,J2E_0785,541.21
4625003020.0,J2V_0311,580.75
4625003020.0,J1_0069,608.49
4625003020.0,J2E_0190,616.37
4625003020.0,J1_0108,619.85
4625003020.0,J2V_0325,624.79
4625003020.0,J2E_0456,684.43
4625003020.0,J2V_0339,699.91
4625003020.0,J2V_0355,717.43
4625003020.0,J2E_0089,727.4
4625003020.0,J2E_0242,730.82
4625003020.0,J2E_0051,739.58
4625003020.0,J2V_0348,746.31
4625003020.0,J2E_0344,774.03
4625003020.0,J2V_0299,774.03
4625003020.0,J2E_0492,809.35
4625003020.0,J2E_0364,813.98
4625003020.0,J2E_0355,817.79
4625003020.0,J2E_0173,819.14
4625003020.0,J0_17,842.9
4625003020.0,J2E_0204,850.91
4625003020.0,J2E_0193,851.95
4625003020.0,J2E_0629,861.12
4625003020.0,J2E_0112,865.46
4625003020.0,J2E_0620,883.13
4625003020.0,J2E_0232,883.41
4625003020.0,J2E_0549,890.77
4625003020.0,J2E_0133,908.56
4625003020.0,J2E_0084,910.75
4625003020.0,J1_0088,915.15
4625003020.0,J1_0024,918.41
4625003020.0,J2E_0338,935.81
4625003020.0,J0_07,942.64
4625003020.0,J2E_0740,945.99
4625003020.0,J2E_0293,946.52
4625003020.0,J2E_0222,949.16
4625003020.0,J2E_0237,953.6
4625003020.0,J2E_0739,955.95
4625003020.0,J2E_0737,964.97
4625003020.0,J2E_0292,965.09
4625003020.0,J1_0106,970.41
4625003020.0,J2E_0088,970.89
4625003020.0,J2E_0505,977.6
4625003020.0,J2E_0617,999.3
4625003020.0,J2V_0371,1003.6
4625003020.0,J2E_0622,1004.26
4625003020.0,J2V_0382,1012.61
4625003020.0,J2E_0738,1013.62
4625003020.0,J2E_0528,1014.57
4625003020.0,J2V_0406,1016.58
4625003020.0,J2E_0628,1019.96
4625003020.0,J2E_0404,1021.83
4625003020.0,J2E_0460,1022.36
4625003020.0,J2V_0396,1029.55
4625003020.0,J2E_0053,1041.55
4625003020.0,J2E_0741,1052.91
4625003020.0,J2E_0370,1055.07
4625003020.0,J2V_0378,1055.07
4625003020.0,J2E_0527,1069.52
4625003020.0,J2V_0283,1076.73
4625003020.0,J1_0126,1079.01
4625003020.0,J2V_0294,1081.83
4625003020.0,J2E_0746,1088.09
4625003020.0,J2E_0736,1092.95
4625003020.0,J2E_0011,1096.83
4625003020.0,J2E_0047,1099.53
4625003020.0,J2E_0332,1101.35
4625003020.0,J2V_0291,1102.54
4625003020.0,J1_0082,1104.0
4625003020.0,J1_0068,1112.2
4625003020.0,J2E_0371,1123.13
4625003020.0,J2E_0459,1123.75
4625003020.0,J2E_0263,1123.82
4625003020.0,J1_0059,1124.47
4625003020.0,J2E_0162,1135.3
4625003020.0,J2E_0337,1139.87
4625003020.0,J1_0020,1150.2
4625003020.0,J2E_0562,1150.2
4625003020.0,J2E_0137,1154.77
4625003020.0,J2E_0423,1156.15
4625003020.0,J2E_0261,1156.68
4625003020.0,J0_10,1160.51
4625003020.0,J2E_0207,1163.82
4625003020.0,J2E_0625,1163.82
4625003020.0,J1_0067,1172.2
4625003020.0,J2E_0362,1172.2
4625003020.0,J1_0093,1172.26
4625003020.0,J2E_0004,1174.26
4625003020.0,J2E_0241,1174.67
4625003020.0,J2E_0461,1181.35
4625003020.0,J2E_0210,1187.55
4625003020.0,J2E_0464,1190.13
4625003020.0,J2E_0733,1197.62
4625003020.0,J2E_0518,1200.51
4625003020.0,J2V_0401,1208.07
4625003020.0,J2E_0188,1220.62
4625003020.0,J2E_0174,1224.64
4625003020.0,J2E_0422,1229.98
4625003020.0,J2E_0262,1233.26
4625003020.0,J2E_0375,1234.21
4625003020.0,J2E_0313,1235.96
4625003020.0,J2E_0099,1239.47
4625003020.0,J2E_0110,1241.51
4625003020.0,J2E_0339,1246.6
4625003020.0,J2E_0510,1248.65
4625003020.0,J2E_0554,1249.91
4625003020.0,J2E_0156,1250.11
4625003020.0,J2E_0187,1252.09
4625003020.0,J2E_0209,1259.54
4625003020.0,J1_0028,1260.43
4625003020.0,J2E_0172,1260.43
4625003020.0,J2E_0090,1263.46
4625003020.0,J2E_0616,1269.17
4625003020.0,J1_0130,1270.37
4625003020.0,J2E_0750,1294.56
4625003020.0,J2E_0734,1299.1
4625003020.0,J2E_0748,1301.51
4625003020.0,J2E_0186,1302.13
4625003020.0,J2E_0211,1302.13
4625003020.0,J1_0083,1304.05
4625003020.0,J1_0011,1309.03
4625003020.0,J2E_0227,1311.83
4625003020.0,J2E_0096,1312.57
4625003020.0,J1_0118,1312.75
4625003020.0,J1_0018,1321.57
4625003020.0,J2E_0218,1328.8
4625003020.0,J2E_0103,1330.02
4625003020.0,J2E_0783,1330.02
4625003020.0,J2E_0784,1330.02
4625003020.0,J2E_0307,1332.58
4625003020.0,J2E_0158,1333.35
4625003020.0,J2E_0774,1338.6
4625003020.0,J0_04,1342.0
4625003020.0,J2E_0199,1344.35
4625003020.0,J2E_0294,1351.22
4625003020.0,J2E_0744,1351.22
4625003020.0,J2E_0474,1356.27
4625003020.0,J2V_0424,1356.27
4625003020.0,J2E_0029,1359.21
4625003020.0,J2E_0323,1363.27
4625003020.0,J1_0002,1365.86
4625003020.0,J1_0038,1365.86
4625003020.0,J2E_0508,1368.26
4625003020.0,J1_0073,1395.14
4625003020.0,J2E_0751,1395.7
4625003020.0,J1_0084,1398.73
4625003020.0,J2E_0081,1412.81
4625003020.0,J2E_0114,1412.81
4625003020.0,J2E_0042,1413.33
4625003020.0,J2E_0097,1413.95
4625003020.0,J2E_0126,1414.48
4625003020.0,J2E_0008,1414.78
4625003020.0,J0_08,1415.13
4625003020.0,J2E_0052,1421.21
4625003020.0,J2E_0098,1421.29
4625003020.0,J2E_0175,1424.38
4625003020.0,J2E_0163,1427.23
4625003020.0,J2E_0565,1429.6
4625003020.0,J2E_0212,1430.21
4625003020.0,J2E_0621,1430.21
4625003020.0,J2E_0541,1436.03
4625003020.0,J2E_0107,1441.3
4625003020.0,J1_0081,1447.66
4625003020.0,J1_0100,1447.66
4625003020.0,J2E_0045,1448.74
4625003020.0,J2E_0104,1462.9
4625003020.0,J2E_0061,1469.26
4625003020.0,J2E_0624,1471.14
4625003020.0,J2E_0782,1473.38
4625003020.0,J2E_0102,1473.63
4625003020.0,J2E_0189,1475.62
4625003020.0,J2E_0240,1483.61
4625003020.0,J2E_0368,1484.86
4625003020.0,J2E_0542,1484.88
4625003020.0,J2V_0343,1490.33
4625003020.0,J2E_0095,1493.06
4625003020.0,J2E_0336,1494.92
4625003020.0,J2E_0105,1496.38
4625003020.0,J2E_0306,1497.16
4625003021.0,J2E_0458,213.82
4625003021.0,J2E_0457,250.18
4625003021.0,J2E_0550,287.83
4625003021.0,J2E_0466,294.24
4625003021.0,J2V_0321,294.24
4625003021.0,J2V_0325,383.75
4625003021.0,J2E_0357,397.2
4625003021.0,J2E_0036,415.96
4625003021.0,J2E_0228,421.29
4625003021.0,J2E_0465,461.16
4625003021.0,J1_0108,515.73
4625003021.0,J2E_0344,537.78
4625003021.0,J2V_0299,537.78
4625003021.0,J1_0069,556.21
4625003021.0,J2V_0311,569.16
4625003021.0,J2E_0492,573.1
4625003021.0,J2E_0190,594.13
4625003021.0,J2V_0322,621.21
4625003021.0,J2V_0339,631.04
4625003021.0,J2E_0051,658.37
4625003021.0,J2E_0242,661.96
4625003021.0,J2V_0355,665.15
4625003021.0,J2E_0507,669.57
4625003021.0,J2E_0456,672.09
4625003021.0,J2E_0786,677.17
4625003021.0,J2V_0348,694.04
4625003021.0,J2E_0089,705.17
4625003021.0,J2E_0355,713.68
4625003021.0,J2E_0173,715.03
4625003021.0,J2E_0364,732.77
4625003021.0,J2E_0204,746.8
4625003021.0,J2E_0620,779.02
4625003021.0,J2E_0549,786.65
4625003021.0,J2E_0785,794.38
4625003021.0,J2E_0232,802.2
4625003021.0,J2E_0292,803.73
4625003021.0,J2E_0133,804.45
4625003021.0,J2V_0294,804.88
4625003021.0,J2E_0193,807.89
4625003021.0,J1_0024,814.3
4625003021.0,J2E_0112,818.49
4625003021.0,J2E_0740,823.2
4625003021.0,J1_0043,837.89
4625003021.0,J2E_0739,867.16
4625003021.0,J2E_0338,891.32
4625003021.0,J2E_0737,894.39
4625003021.0,J2E_0293,902.46
4625003021.0,J2E_0528,910.46
4625003021.0,J2E_0222,911.17
4625003021.0,J2E_0053,937.44
4625003021.0,J2V_0371,951.32
4625003021.0,J2E_0088,958.55
4625003021.0,J2E_0738,961.34
4625003021.0,J2E_0527,965.4
4625003021.0,J2E_0736,971.23
4625003021.0,J2V_0406,972.52
4625003021.0,J2E_0554,973.69
4625003021.0,J2E_0628,975.89
4625003021.0,J2V_0396,985.49
4625003021.0,J2E_0617,986.96
4625003021.0,J2E_0741,989.97
4625003021.0,J2E_0622,991.92
4625003021.0,J1_0068,994.33
4625003021.0,J2E_0629,996.53
4625003021.0,J1_0059,1006.59
4625003021.0,J2E_0370,1011.01
4625003021.0,J2V_0378,1011.01
4625003021.0,J2E_0750,1017.61
4625003021.0,J2E_0047,1018.32
4625003021.0,J2E_0332,1020.14
4625003021.0,J2E_0084,1038.45
4625003021.0,J2E_0746,1044.03
4625003021.0,J1_0088,1049.18
4625003021.0,J2E_0137,1050.65
4625003021.0,J2E_0460,1055.47
4625003021.0,J2E_0207,1059.7
4625003021.0,J2E_0625,1059.7
4625003021.0,J1_0082,1059.94
4625003021.0,J2V_0283,1064.39
4625003021.0,J0_07,1067.34
4625003021.0,J2E_0004,1070.15
4625003021.0,J2E_0371,1070.85
4625003021.0,J2E_0263,1079.76
4625003021.0,J2E_0210,1083.44
4625003021.0,J2E_0518,1096.4
4625003021.0,J1_0011,1102.77
4625003021.0,J1_0106,1105.12
4625003021.0,J2E_0423,1112.09
4625003021.0,J2E_0261,1112.62
4625003021.0,J2E_0188,1116.5
4625003021.0,J0_17,1117.63
4625003021.0,J2E_0313,1118.09
4625003021.0,J2E_0751,1118.75
4625003021.0,J1_0093,1119.98
4625003021.0,J2E_0337,1127.53
4625003021.0,J1_0020,1128.51
4625003021.0,J2E_0562,1128.51
4625003021.0,J2E_0011,1129.3
4625003021.0,J2E_0241,1130.61
4625003021.0,J2E_0099,1135.36
4625003021.0,J2V_0291,1135.65
4625003021.0,J2E_0464,1137.85
4625003021.0,J2E_0174,1142.22
4625003021.0,J2E_0733,1145.34
4625003021.0,J2E_0187,1147.98
4625003021.0,J2E_0375,1149.46
4625003021.0,J2E_0209,1155.42
4625003021.0,J1_0028,1156.31
4625003021.0,J2E_0172,1156.31
4625003021.0,J1_0067,1159.86
4625003021.0,J2E_0362,1159.86
4625003021.0,J2V_0401,1164.01
4625003021.0,J2E_0339,1165.39
4625003021.0,J2E_0162,1168.41
4625003021.0,J2E_0156,1174.38
4625003021.0,J2E_0090,1182.24
4625003021.0,J2E_0422,1185.92
4625003021.0,J2E_0262,1189.2
4625003021.0,J2E_0237,1190.03
4625003021.0,J2E_0459,1197.53
4625003021.0,J2E_0186,1198.02
4625003021.0,J2E_0211,1198.02
4625003021.0,J2E_0368,1207.92
4625003021.0,J1_0118,1208.63
4625003021.0,J2V_0343,1213.38
4625003021.0,J2E_0461,1214.46
4625003021.0,J2E_0307,1214.71
4625003021.0,J1_0018,1217.46
4625003021.0,J2E_0103,1225.9
4625003021.0,J2E_0783,1225.9
4625003021.0,J2E_0784,1225.9
4625003021.0,J2E_0096,1227.81
4625003021.0,J2E_0552,1240.58
4625003021.0,J2V_0323,1241.17
4625003021.0,J1_0126,1242.27
4625003021.0,J2E_0734,1246.82
4625003021.0,J2E_0218,1247.58
4625003021.0,J2V_0382,1249.03
4625003021.0,J1_0083,1251.77
4625003021.0,J2E_0748,1257.45
4625003021.0,J2E_0404,1258.25
4625003021.0,J2E_0323,1259.16
4625003021.0,J2E_0372,1262.63
4625003021.0,J2E_0475,1272.73
4625003021.0,J2V_0272,1272.73
4625003021.0,J2E_0505,1282.76
4625003021.0,J2E_0752,1287.64
4625003021.0,J1_0084,1294.62
4625003021.0,J2E_0227,1299.49
4625003021.0,J2E_0553,1303.36
4625003021.0,J2E_0294,1307.16
4625003021.0,J2E_0744,1307.16
4625003021.0,J2E_0042,1309.21
4625003021.0,J2E_0474,1312.21
4625003021.0,J2V_0424,1312.21
4625003021.0,J2E_0052,1317.1
4625003021.0,J2E_0163,1323.12
4625003021.0,J2E_0508,1324.2
4625003021.0,J2E_0565,1325.49
4625003021.0,J2E_0212,1326.09
4625003021.0,J2E_0621,1326.09
4625003021.0,J2E_0541,1331.92
4625003021.0,J2E_0097,1332.74
4625003021.0,J2E_0008,1333.57
4625003021.0,J2E_0107,1337.19
4625003021.0,J2E_0175,1339.55
4625003021.0,J2E_0098,1340.07
4625003021.0,J2E_0045,1344.63
4625003021.0,J2E_0616,1355.87
4625003021.0,J2E_0104,1358.79
4625003021.0,J2E_0081,1360.53
4625003021.0,J2E_0114,1360.53
4625003021.0,J2E_0624,1367.03
4625003021.0,J2E_0061,1367.69
4625003021.0,J2E_0782,1369.27
4625003021.0,J2E_0208,1370.23
4625003021.0,J2E_0542,1380.77
4625003021.0,J2E_0513,1389.4
4625003021.0,J2E_0780,1392.23
4625003021.0,J2E_0105,1392.27
4625003021.0,J2E_0102,1392.42
4625003021.0,J2E_0306,1393.04
4625003021.0,J2E_0189,1394.4
4625003021.0,J2E_0240,1398.78
4625003021.0,J2E_0321,1399.63
4625003021.0,J1_0143,1404.75
4625003021.0,J2E_0333,1404.75
4625003021.0,J2E_0095,1411.84
4625003021.0,J2E_0325,1413.55
4625003021.0,J2E_0041,1425.36
4625003021.0,J2E_0106,1428.64
4625003021.0,J2E_0199,1431.05
4625003021.0,J2E_0003,1431.86
4625003021.0,J2E_0373,1453.71
4625003021.0,J1_0075,1453.96
4625003021.0,J2V_0426,1456.87
4625003021.0,J1_0009,1462.59
4625003021.0,J2E_0315,1462.59
4625003021.0,J2E_0540,1462.59
4625003021.0,J0_10,1463.65
4625003021.0,J2E_0413,1469.63
4625003021.0,J2E_0229,1474.75
4625003021.0,J1_0107,1487.65
4625003021.0,J2E_0427,1490.28
4625003021.0,J2E_0115,1490.86
4625003023.0,J2V_0325,264.3
4625003023.0,J2E_0458,277.91
4625003023.0,J2E_0550,308.88
4625003023.0,J2V_0339,312.89
4625003023.0,J2E_0457,314.27
4625003023.0,J2E_0242,343.8
4625003023.0,J2E_0492,356.1
4625003023.0,J2E_0466,358.33
4625003023.0,J2V_0321,358.33
4625003023.0,J2E_0228,485.39
4625003023.0,J2E_0292,485.57
4625003023.0,J2V_0294,486.73
4625003023.0,J2E_0740,505.05
4625003023.0,J2E_0465,525.25
4625003023.0,J2V_0348,541.12
4625003023.0,J2E_0739,549.01
4625003023.0,J1_0069,560.19
4625003023.0,J2E_0737,576.24
4625003023.0,J1_0108,579.83
4625003023.0,J2E_0344,589.94
4625003023.0,J2V_0299,589.94
4625003023.0,J2V_0311,633.25
4625003023.0,J2V_0355,640.32
4625003023.0,J2E_0738,645.14
4625003023.0,J2E_0736,653.07
4625003023.0,J2E_0554,655.54
4625003023.0,J2E_0190,658.23
4625003023.0,J2E_0741,671.81
4625003023.0,J2E_0357,671.88
4625003023.0,J1_0068,676.17
4625003023.0,J2V_0322,685.3
4625003023.0,J1_0059,688.44
4625003023.0,J2E_0036,690.63
4625003023.0,J2E_0750,699.45
4625003023.0,J2E_0527,713.13
4625003023.0,J2E_0051,722.47
4625003023.0,J2E_0456,736.18
4625003023.0,J2V_0371,739.04
4625003023.0,J2E_0528,739.13
4625003023.0,J2E_0089,769.26
4625003023.0,J2E_0355,777.77
4625003023.0,J2E_0173,779.12
4625003023.0,J1_0024,782.4
4625003023.0,J1_0011,784.62
4625003023.0,J2E_0364,796.87
4625003023.0,J2E_0313,799.93
4625003023.0,J2E_0751,800.6
4625003023.0,J2E_0204,810.89
4625003023.0,J2E_0620,843.11
4625003023.0,J2E_0549,850.45
4625003023.0,J2E_0232,866.3
4625003023.0,J2E_0133,868.54
4625003023.0,J2E_0371,872.01
4625003023.0,J2E_0112,882.58
4625003023.0,J2E_0368,889.76
4625003023.0,J2E_0370,891.05
4625003023.0,J2V_0378,891.05
4625003023.0,J2V_0343,895.23
4625003023.0,J2E_0307,896.55
4625003023.0,J2E_0053,909.57
4625003023.0,J1_0043,911.93
4625003023.0,J2E_0552,922.42
4625003023.0,J2V_0323,923.01
4625003023.0,J2E_0193,938.67
4625003023.0,J2E_0507,944.25
4625003023.0,J2E_0372,944.47
4625003023.0,J1_0093,945.55
4625003023.0,J2E_0786,951.84
4625003023.0,J2E_0475,954.57
4625003023.0,J2V_0272,954.57
4625003023.0,J2E_0338,955.41
4625003023.0,J2E_0464,964.85
4625003023.0,J2E_0752,969.49
4625003023.0,J2E_0222,975.26
4625003023.0,J2E_0553,985.21
4625003023.0,J2E_0293,997.38
4625003023.0,J1_0028,1006.53
4625003023.0,J2E_0172,1006.53
4625003023.0,J2E_0733,1014.1
4625003023.0,J1_0118,1022.3
4625003023.0,J2E_0088,1022.64
4625003023.0,J1_0083,1038.85
4625003023.0,J2E_0209,1040.53
4625003023.0,J2E_0734,1045.55
4625003023.0,J2E_0004,1049.21
4625003023.0,J2E_0617,1051.06
4625003023.0,J2E_0208,1052.07
4625003023.0,J2E_0622,1056.02
4625003023.0,J2V_0396,1058.56
4625003023.0,J2E_0081,1062.09
4625003023.0,J2E_0114,1062.09
4625003023.0,J2E_0785,1069.05
4625003023.0,J2E_0513,1071.24
4625003023.0,J2E_0780,1074.07
4625003023.0,J1_0084,1074.39
4625003023.0,J2V_0406,1075.6
4625003023.0,J2E_0306,1077.91
4625003023.0,J2E_0047,1082.42
4625003023.0,J2E_0332,1084.24
4625003023.0,J1_0143,1086.6
4625003023.0,J2E_0333,1086.6
4625003023.0,J2E_0628,1106.68
4625003023.0,J2E_0137,1114.74
4625003023.0,J2E_0746,1117.09
4625003023.0,J2E_0460,1119.57
4625003023.0,J2E_0107,1122.99
4625003023.0,J2E_0042,1123.58
4625003023.0,J2E_0207,1123.8
4625003023.0,J2E_0625,1123.8
4625003023.0,J2V_0283,1128.49
4625003023.0,J2E_0541,1130.18
4625003023.0,J2E_0163,1138.98
4625003023.0,J1_0009,1144.44
4625003023.0,J2E_0315,1144.44
4625003023.0,J2E_0540,1144.44
4625003023.0,J2E_0210,1147.53
4625003023.0,J1_0082,1148.13
4625003023.0,J2E_0518,1160.49
4625003023.0,J2E_0542,1166.56
4625003023.0,J1_0107,1169.5
4625003023.0,J2E_0263,1174.68
4625003023.0,J2E_0188,1180.6
4625003023.0,J2E_0629,1181.45
4625003023.0,J2E_0337,1191.63
4625003023.0,J1_0020,1192.61
4625003023.0,J2E_0562,1192.61
4625003023.0,J2E_0084,1192.88
4625003023.0,J0_07,1198.13
4625003023.0,J2E_0099,1199.45
4625003023.0,J2V_0291,1199.75
4625003023.0,J1_0088,1205.04
4625003023.0,J2E_0174,1206.32
4625003023.0,J2E_0423,1207.01
4625003023.0,J2E_0261,1207.54
4625003023.0,J1_0046,1207.83
4625003023.0,J2E_0324,1207.83
4625003023.0,J2E_0212,1210.4
4625003023.0,J2E_0621,1210.4
4625003023.0,J2E_0041,1211.17
4625003023.0,J2E_0187,1212.07
4625003023.0,J2E_0241,1213.19
4625003023.0,J2E_0375,1213.55
4625003023.0,J2E_0105,1218.36
4625003023.0,J1_0067,1223.95
4625003023.0,J2E_0362,1223.95
4625003023.0,J2E_0104,1224.41
4625003023.0,J2E_0323,1225.67
4625003023.0,J2E_0339,1229.48
4625003023.0,J2E_0162,1232.5
4625003023.0,J2V_0401,1237.07
4625003023.0,J2E_0156,1238.48
4625003023.0,J2E_0624,1238.52
4625003023.0,J2E_0090,1246.34
4625003023.0,J2E_0595,1248.3
4625003023.0,J2E_0422,1258.98
4625003023.0,J2E_0011,1260.09
4625003023.0,J2E_0459,1261.62
4625003023.0,J1_0106,1262.09
4625003023.0,J2E_0186,1262.11
4625003023.0,J2E_0211,1262.11
