cod_ine,suhi_2023,suhi_2024,suhi_2025
4625009005,6.23406185130633,5.061073556686102,5.296657541043444
4625009007,6.75835582723,5.352096324444236,5.8188916664236485
4625009008,6.311467947969128,5.348527621399424,5.918614366047276
4625009009,5.9230149741143725,5.7924947597596415,5.015351848282641
4625009010,6.465625662931585,6.702823535591147,5.79883686646151
4625009012,5.157777170218882,5.236865443567288,6.247870824558848
4625009013,7.701912113903745,7.1204474328971585,6.681747827905092
4625009015,7.068260028858659,6.0586271451426645,6.30094556450213
4625009016,8.202367748790238,6.096686578810816,6.499948722845092
4625009017,3.7906618294905354,5.302325659267975,4.36633750499892
4625009018,4.9308356334917365,6.133526024816923,5.354745147476934
4625009019,5.686299148943413,6.36688209826295,5.657549716888632
4625009020,4.448282104666363,6.771968622395418,5.331542781509543
4625009021,6.042823661131571,6.807633060611463,5.564682775767017
4625009022,7.144368004264253,6.750487395380441,5.72816312221581
4625009023,8.289047506090501,7.262531864702387,6.132097095187704
4625009024,6.089578313258522,6.370560301230528,5.482908204101596
4625009025,5.40998786354162,5.301229130027081,5.0394026287852975
4625009026,6.733760469591362,5.571989456740359,5.682065220703864
4625009028,4.817238544759544,6.720184359579149,4.926206337388326
4625009029,6.37843466997092,7.092325074719289,5.795978468441195
4625009030,5.114561449506878,5.108104837633729,5.198742246466439
4625009031,3.674288695406141,4.692057166371444,3.7113979678914304
4625009032,4.792054128356128,4.6699975684524055,4.829352433467028
4625009033,4.9095598231298005,5.106339433224727,4.202403917722266
4625009034,4.631132955311019,4.380306639421038,4.043112139571344
4625009035,4.235170272031147,4.531072370221684,3.793006580564163
4625009036,4.009564408858145,4.151925739583443,3.508466068555518
4625009037,4.606795371337859,4.443726214157226,4.075781575299376
4625009038,4.027242257397417,4.584943985364477,4.169226083905361
4625009039,3.8873830883041744,4.339173278732299,4.326867018447673
4625009040,3.9589083284878095,5.121880395875498,4.04576221419706
4625009041,6.782485038337628,5.942582677368292,5.941164640005484
4625009042,4.513005677351983,5.661312224613411,4.3444530757101605
4625010001,4.677087059094457,5.780523150505603,4.5180553348794605
4625010002,4.717768203100335,6.172228500121089,4.848318309670316
4625010003,4.983019657464599,6.199503509535321,5.209176804989778
4625010004,4.3408719345875575,5.390381525939924,5.0902843052325855
4625010005,4.094062352689531,5.465215171401383,4.810302677003233
4625010006,4.954682023069538,6.495903997049701,5.1152450940315815
4625010007,5.30579848966156,6.359808738784998,5.1110004690568545
4625010008,4.4840169079462,5.627010622032017,4.87168088233229
4625010009,5.631639237571921,6.130965007615551,4.98872497404517
4625010010,4.459280982788291,5.456538696887583,4.181095557409555
4625010011,4.8081310327040025,5.708672315228171,4.333497702246502
4625010012,4.986620862092765,6.464338302815001,5.010406793163778
4625010013,5.989368490547483,6.384253233573532,5.419240424533437
4625010014,5.193341178811475,5.644980893692548,4.413964010656211
4625010015,4.845877190151469,5.685218770611589,4.766442779290535
4625010016,4.950416239488949,6.350970319497255,5.294497931126574
4625010017,4.930954707526271,6.521006064111814,4.850446999960445
4625010018,4.580338523442512,6.368835587779424,4.736572193146811
4625010019,4.729348825107245,6.305418384356606,5.214306489138977
4625010021,4.764234852417599,6.259858093802488,4.953885813114679
4625010022,5.574444693476496,6.845839659498046,5.413539680855955
4625010023,4.535978498435922,6.589947479023845,5.271399643758916
4625010024,4.511764733780192,5.958970144180452,5.043363570156744
4625010025,5.0855512989153455,5.858316883476337,4.622901173855587
4625010026,6.870008865577118,7.649223711560563,6.393827411197559
4625010027,4.985077506337932,5.1735758765021345,4.243965653927564
4625010028,5.27396159572233,6.0892978098088175,4.850480116401385
4625010029,4.940941350267477,5.2087482080850265,4.330804731915787
4625010030,4.558395959084847,3.796785436430114,4.203111761178639
4625010031,5.397643733142143,3.752244533116879,4.545710178705513
4625010032,4.300119741461899,5.577050494859491,4.426260915268029
4625010033,4.585298892754821,4.623489160429078,5.1483122484086
4625010034,5.163390407722164,4.9107968619251645,5.008904284265332
4625010035,3.0558259688778158,4.953788759799218,3.713641658495587
4625010036,3.4500879814926493,4.890111298022209,3.861703798066627
4625010037,3.911531059115075,3.6851543813966154,3.5176008278980304
4625010039,3.8577786973187127,3.5712742703326095,3.7225889635447995
4625010040,3.0046797243581826,2.0650876850645465,2.3379448733703803
4625010041,4.2690940007786065,3.195023735443569,3.921768242381798
4625010043,4.5293086472684365,3.6473446301840466,4.4286274591569805
4625010044,3.7169858666611932,4.990285364422277,4.377816083913153
4625010045,4.676314134324698,5.762080907917239,4.506820780898841
4625010046,4.78219420276851,6.083277757477022,4.8156760411793025
4625010047,5.731769859094792,6.3830693165752805,5.241626852715614
4625010048,5.234239830797385,3.920621427686918,4.053395564525633
4625010049,5.026478809263542,6.3317828561755825,4.514271929845563
4625010050,5.130618495038085,6.080681082622111,4.343854954830956
4625010051,4.019196727042816,3.6449264137876014,3.4499575591591083
4625010052,3.787708701148071,3.216719702230033,3.079860908463954
4625010053,3.2886706220365047,2.9328346098384914,2.4844010877246094
4625010054,3.8303753009482366,3.073173459694078,4.08739642347109
4625010055,5.531305123486318,5.730223755166544,5.508516016448193
4625011001,5.926426487179855,3.9954109930715394,4.67745378229965
4625011002,5.826458606050283,4.4525829409098066,5.282510118854639
