cod_ine,ndvi_medio_2023,ndvi_medio_2024,ndvi_medio_2025
4625003037,0.17494822297205795,0.1674820927761642,0.18215053230313788
4625003038,0.1571784288580272,0.14591429732390512,0.15484675301018125
4625003040,0.24749253099139207,0.24137028864983648,0.24131997619123607
4625003041,0.21274957353530907,0.20438212125725388,0.2136393551915187
4625003044,0.21044568334827546,0.1839678954586845,0.19868052838260924
4625003046,0.16399191808963068,0.15492183903346454,0.16834798123725417
4625003047,0.1825278088343555,0.15849542738831232,0.16013473579662507
4625003048,0.15366085837219626,0.15033976048633493,0.1543601595419886
4625003049,0.20088033098929764,0.19774159298091576,0.21064063688950863
4625003050,0.15672378013994254,0.15294469090366683,0.15885956085096978
4625003052,0.17430543274851742,0.16673604855876636,0.18348867745010836
4625003053,0.15165472750515022,0.1377702171441881,0.15195014775727653
4625003055,0.1527985157611588,0.14410135046076528,0.16161443430927663
4625004001,0.24096553253991607,0.22018628907389745,0.22082878413657653
4625004002,0.1237397246923085,0.11383442696117198,0.11906792985541653
4625004003,0.21069135937987368,0.19808988836880886,0.2021847432629973
4625004004,0.16182356897272826,0.1483977708006119,0.16006086688676374
4625004005,0.2295649920281695,0.22009582096268052,0.22596407749677117
4625004006,0.30145372057363695,0.28579041227200264,0.3015104916189086
4625004007,0.24907602888932717,0.24207764776107377,0.24807228425086125
4625004008,0.29059584578115644,0.26605173473449895,0.28447933039341644
4625004009,0.21920729328550978,0.21269605696828964,0.21684031177880972
4625004010,0.1452193093959814,0.1392520837036831,0.14154960190544602
4625004011,0.1929276460556862,0.18279768016228237,0.18851743735422516
4625004012,0.1435456480398841,0.13389735128830824,0.14614805714811782
4625004014,0.1329967115257246,0.1270676221668632,0.13554668888095336
4625004015,0.16291180385242116,0.148553171522253,0.167459239355226
4625004016,0.1304946180525087,0.12204102262516578,0.129259303607019
4625004017,0.2278751513493708,0.20785075475977266,0.23274423672984887
4625004018,0.2890290725977322,0.264689457069364,0.2697715667270297
4625004019,0.3013693410287593,0.3004224313995238,0.3043809948378254
4625004020,0.23949040829247117,0.2404639878055951,0.25892526702754415
4625004021,0.3227555264421858,0.31162262770386356,0.32602451400170185
4625004022,0.188778162865959,0.18339059558206453,0.1878367888183518
4625004023,0.34559792381262683,0.3247071675818455,0.3516678179702638
4625004024,0.22804631328998234,0.2064865820194681,0.22426844866404583
4625004025,0.36943437669266455,0.3354401763881701,0.3556499521691098
4625004026,0.3376913264477471,0.3113996355069248,0.33753097137849886
4625004027,0.26121255947007804,0.2441746415924003,0.27009230526564215
4625004028,0.23415940969981994,0.2066451169602534,0.2275900174861623
4625004029,0.2643502332794639,0.2577296518668032,0.2735259430634482
4625004030,0.25669517707408157,0.23999981126308706,0.2687750773079254
4625005001,0.25057645772315934,0.23796046724906844,0.25489077405262794
4625005002,0.2611682986830642,0.25391004902902015,0.26976129294171247
4625005003,0.1752047248273927,0.16042449970124706,0.18074719483929422
4625005004,0.17820433087553167,0.16761343273548598,0.1842231260815272
4625005005,0.2435327352351747,0.22728654270744555,0.24408832655975188
4625005006,0.14107895114960217,0.13319143340704576,0.14344643936148455
4625005007,0.1964445392406416,0.1841727863437313,0.1984494814367082
4625005008,0.1744068498898793,0.16835167590909672,0.17673347687796148
4625005009,0.32222497372369213,0.31421162029888217,0.3280794022151798
4625005010,0.2917777502932953,0.26768126806484754,0.26554178558571445
4625005011,0.2780248307643444,0.2700090560918879,0.26606716055225893
4625005013,0.1504501676779024,0.13884383505800713,0.13874148294066205
4625005014,0.18505270945390107,0.18048519069165267,0.18464131951593515
4625005015,0.21679334724060603,0.20548325631589068,0.20503293632732825
4625005016,0.15816512687495493,0.14955120132463456,0.16603902080263327
4625005017,0.2566916291848474,0.2425990584905419,0.2616493338470579
4625005018,0.21916025665132075,0.21349567137077816,0.22690404231509095
4625005021,0.1654124079536446,0.1667032809616051,0.16609510055665413
4625005022,0.21694142527807017,0.20694247215790423,0.22650690842711171
4625005025,0.38655307104865366,0.3650923047872297,0.3778625807247308
4625005027,0.1800056650058368,0.17343381318307913,0.18167100126017272
4625005028,0.2594580331423841,0.2427757820657262,0.2638515566267352
4625005029,0.20968260420858822,0.20290456624892214,0.21889861317158227
4625005031,0.17894398013127377,0.1676464348655144,0.18573144626352173
4625005033,0.1439181899435883,0.13733086551137574,0.14686716948084083
4625005034,0.2008159268802911,0.20394084683138766,0.20766451168449923
4625005036,0.2321186194657978,0.22841990796488074,0.21812374478651778
4625005037,0.1561585622842373,0.1528911506545875,0.169362192803718
4625005038,0.17077632076025184,0.16061382995489348,0.17889296446181338
4625005039,0.18555657863804234,0.17920732996635158,0.18905612183132167
4625005040,0.15917077891875828,0.15758710866315492,0.17248249107787741
4625005041,0.1329581820219322,0.1315336385643298,0.13419430259187284
4625005042,0.1369007001078983,0.13192182016785067,0.14047127116309285
4625005043,0.1255766499855031,0.11880474815306974,0.12445723072532928
4625005044,0.14795115671228565,0.145992326741632,0.15515631793928872
4625006001,0.3477136068915731,0.3227808818763953,0.3391478737981069
4625006002,0.2451854886600489,0.23179000288346452,0.24465675115266827
4625006003,0.17894274822113848,0.1747187771368512,0.18704546597980243
4625006004,0.3082260675708949,0.29807964392621084,0.3142013742393702
4625006006,0.37430385479650485,0.3466458638183306,0.3666279197021815
4625006007,0.24103182309155669,0.23115214752692592,0.24353796888220444
4625006008,0.24573503109205208,0.22717487685069418,0.2457887424409943
4625006009,0.12561926295229436,0.12013852759773634,0.12677762994242522
4625006011,0.17254287055963918,0.15150404204176962,0.17628112836999338
4625006012,0.279457514670904,0.28064428210581394,0.2894694372359954
4625006013,0.1835732785266421,0.1735299595562834,0.18224469966650986
4625006014,0.23262675558742224,0.2219718361724392,0.22692462980386793
4625006015,0.21158590962948357,0.20108800639365143,0.2103797910718454
4625006016,0.13654184591072338,0.12866897138204994,0.13422956203622102
4625006017,0.1863291558956173,0.17379941406900365,0.18241902153009404
4625006018,0.31330004372822834,0.29752718560888514,0.3086515247940935
4625006019,0.17409284205108988,0.16420801677157162,0.17958378599534736
4625006021,0.19217892335401088,0.1805607059121537,0.19105845588729367
4625006022,0.17580801470510893,0.15578307200593391,0.16916196274034265
4625006023,0.25939567563467086,0.2531486362105233,0.25864523211574353
4625006024,0.25757186684929095,0.2444556585154708,0.2542751066312978
4625006026,0.2445781954166429,0.23302298057335946,0.24966571412162974
4625006027,0.22251559581990862,0.21352000137565666,0.23020544040556307
4625007001,0.12553123882828823,0.1173596158289153,0.1260550001238502
4625007002,0.11526502418529899,0.10864689733364571,0.11703097585218543
4625007003,0.3308618892742869,0.30305498292369093,0.3270106091618529
4625007004,0.14987218663867105,0.13950767772744718,0.14682011940557838
4625007005,0.17553054899590484,0.16761569935967507,0.17755598489719288
4625007006,0.11077588231242139,0.10535613110277235,0.10932617857831044
4625007007,0.10883709698894643,0.10064263310715783,0.10674449114360937
4625007008,0.10739766008792312,0.09904070949745318,0.10572317340015462
4625007009,0.1173924550311069,0.11160298366514894,0.11793422786229103
4625007010,0.2824883764430057,0.2592672666560943,0.2745242625797335
4625007012,0.16022066916322464,0.15747515734868925,0.161402350204506
4625007013,0.1423450937710673,0.1430860230560464,0.14521103784959993
4625007014,0.13366592890309192,0.12412823437054524,0.1302459640752009
4625007015,0.13103806585019254,0.12513093974141093,0.1339031979521158
4625007016,0.1451709097757972,0.13258826136088492,0.1433366019054832
4625007017,0.13966923520696334,0.13002287103806123,0.13355232381197193
4625007018,0.1517400006049266,0.13718935314089903,0.14552703611469112
4625007019,0.1724702135926594,0.16395342913350092,0.17457768370228424
4625007020,0.15084092614392858,0.1417896302472944,0.14502214089500892
4625007021,0.2145605235776428,0.19599560499012475,0.20518688955293435
4625007022,0.24009148813162912,0.22245999620376536,0.23863534856444898
4625007023,0.261123793895835,0.2406498820075599,0.26105798255196655
4625007024,0.1683986888338727,0.1615369911284742,0.16925280658570066
4625007025,0.2866235968960371,0.2709187300498092,0.2823481274032171
4625007026,0.25018204464404104,0.2261709651515715,0.25803609549283846
4625007027,0.2297109491992773,0.20943197135741357,0.2267357873453585
4625007030,0.2509585017139113,0.224443757406024,0.26055173504048584
4625007031,0.1758466411571474,0.1628157287881093,0.16940354500514596
4625007032,0.29400689957293014,0.2559807383886092,0.27385119098380534
4625007036,0.289428516825788,0.2641739433680749,0.27447481834860726
4625007037,0.2543493129802136,0.23413297514415807,0.2567593422861621
4625007039,0.2377687665608753,0.21956661511799866,0.23108652076627403
4625007040,0.26317551690045793,0.25034620986254214,0.2591715487897972
4625007041,0.1519878668962878,0.1428778985367067,0.1508870838091648
4625007042,0.255936006919859,0.23244359377089543,0.256114564338791
4625008001,0.1534941705468798,0.14102876268997305,0.14586722493394638
4625008002,0.11945206782610664,0.10952680167742014,0.11613422568615742
4625008003,0.17921666315198032,0.16764946424642488,0.1601082681229199
4625008004,0.1533118376033425,0.14029442116886545,0.1445379748909633
4625008006,0.14692436806451187,0.13525952660086007,0.14545796606479064
4625008007,0.16390218615223795,0.1543159507555284,0.16132225903419878
4625008008,0.15444935955000483,0.14581525376313828,0.15499541444624415
4625008009,0.18808527307036846,0.17768134279987405,0.1953466285735554
4625008010,0.17147948517249684,0.1615004094044984,0.1729820254196154
4625008012,0.2933379925884372,0.2863555830751108,0.3042269046176152
4625008013,0.17209314065992387,0.17273575919791415,0.19779484739793168
4625008014,0.17708075412809043,0.156434961503239,0.1758022507774322
4625008015,0.16645096269553816,0.15765225951198855,0.16831437897990872
4625008016,0.21901415687680614,0.20352295985256116,0.22734033257443767
4625008017,0.17485211044777055,0.16262527395147106,0.17701536919198563
4625008018,0.22307490689650591,0.2047963307125597,0.2210599953794706
4625008019,0.24517634057541843,0.23682159821060222,0.25504169370305674
4625008020,0.18348117773029604,0.1773603126605021,0.19055334463937115
4625008021,0.23156173221126428,0.2120075814982837,0.23045406154069814
4625008022,0.18488119014686608,0.18573690434820964,0.20371897956658608
4625008023,0.151268054145844,0.14536581905948243,0.1566251087935109
4625008024,0.17603135578671844,0.1532918599838516,0.15939552656199849
4625008025,0.31477684175047765,0.3200125464053177,0.3240529037489675
4625008026,0.18664483507380514,0.17938060827569127,0.18697121269114908
4625008027,0.2498995726238606,0.23002716452240163,0.25090487672403533
4625008028,0.2732232757281676,0.25802444497848614,0.27452289819937
4625008029,0.25274032704651456,0.2490165677882226,0.2672987688717953
4625008030,0.2382920724997928,0.22380106155360419,0.23763918164416017
4625008031,0.1622935142115933,0.1563509900743615,0.16111750190051102
4625008032,0.25225768111076946,0.22028621552775035,0.22470990887970443
4625008033,0.1070923163160585,0.1002747688370258,0.10513284156746576
4625008034,0.21446158358798217,0.19666197846943087,0.2015597449233325
4625008035,0.2752307144186976,0.26285161371134197,0.27668142266665513
4625008036,0.1910959265881427,0.18074335826659424,0.18777800024029337
4625008037,0.2313733545290116,0.23413860832310218,0.24093298966552779
4625008038,0.31857916134295283,0.31122678680132787,0.32695990647249923
4625008039,0.2061426994777954,0.18656269588719718,0.2055633551181127
4625008040,0.16352804739842441,0.14816399680382453,0.15912828924625383
4625008041,0.20161352113919737,0.19473821596129495,0.19852411966851752
4625008042,0.2238562576829451,0.20564789937438488,0.22847762050402973
4625009001,0.19512747872971076,0.18142127561019125,0.18057138987456786
4625009002,0.12558330505797743,0.1159881142894519,0.12555436209412615
4625009003,0.13716050699023194,0.12874352485022525,0.13885436213360863
4625009004,0.12182247120246285,0.11456755956021947,0.12223248905321528
4625009005,0.1110155463518834,0.10432299656781989,0.10967939538330553
4625009007,0.11005902997905583,0.1031712831981613,0.1085928499602945
4625009008,0.0943835795637726,0.08715569696490316,0.09089121759379654
4625009009,0.11643105057548885,0.10647160530693171,0.11380799292485225
4625009010,0.15622536858593702,0.14781975024047606,0.15756100170704426
4625009012,0.1598282811240218,0.14900115955519275,0.14680186429829598
4625009013,0.12055095507593157,0.1151161207025843,0.12076519656077994
4625009015,0.12206226843304675,0.11902094286707272,0.12491139567993184
4625009016,0.15223966533182723,0.14665433144033937,0.1532716327668843
4625009017,0.3258192643281258,0.3049895698893892,0.29411038156893576
4625009018,0.185459247662869,0.1726370219211721,0.18113712287640357
4625009019,0.16168803092488437,0.15625298188005432,0.16518596432775606
4625009020,0.1817103082134542,0.18007335654584683,0.1827736923921171
4625009021,0.20659591154485335,0.1998075889263029,0.19500785620138722
4625009022,0.1390433162824969,0.12617807303368977,0.1339861407122047
4625009023,0.13885384004732948,0.1356389263420893,0.14065817891174306
4625009024,0.18921664807534574,0.18076328415830936,0.17875026059227933
4625009025,0.17851283861976575,0.16537234908433104,0.17395141823583085
4625009026,0.18914457876143195,0.17409290315948273,0.18658205170710543
4625009028,0.18908837904649056,0.19036628276936177,0.18558989592194974
4625009029,0.3144534535927212,0.28969340544662403,0.29256218675291595
4625009030,0.2289344943077883,0.20380963182372422,0.21305927659134866
4625009031,0.268170692678628,0.2575768865549874,0.2650709455057918
4625009032,0.1672467919790146,0.1513779025939203,0.1665776252108882
4625009033,0.20879188176683208,0.18944489035531606,0.19596257314080479
4625009034,0.24088878542333853,0.21685888088312222,0.2369602567343741
4625009035,0.3022892703729263,0.2829588258705524,0.29082780463498775
4625009036,0.23258653038755692,0.22219084258867458,0.2325459102960325
4625009037,0.22971172230663806,0.20975772880469837,0.22101797858178748
4625009038,0.23145706506121114,0.2074297271187089,0.21043675876320866
4625009039,0.2759459095869123,0.2513764098198526,0.2612806006387944
4625009040,0.2395474763416003,0.2389184561303707,0.2335931530921679
4625009041,0.12585860010034464,0.11864850718725754,0.12974599449965302
4625009042,0.24462044253295417,0.2209330812600941,0.2345018490987678
4625010001,0.19494810030437948,0.18691218733492465,0.194731751913006
4625010002,0.17461673112467171,0.16083054512170514,0.1759928666990436
4625010003,0.12233379412174517,0.11395882059568611,0.120869330291012
4625010004,0.18562081493575616,0.18112399623352585,0.17783913922321326
4625010005,0.2507757885080114,0.24804376639997663,0.25431636770292365
4625010006,0.1285489144917343,0.11575627377612435,0.12926840394236366
4625010007,0.13086002527721088,0.11802697202626998,0.13278065238467307
4625010008,0.15556437489445152,0.13957623576003209,0.15106116448381093
4625010009,0.1269374718161994,0.12251038231128311,0.128568458078693
4625010010,0.25092294729122444,0.2496062864473494,0.2565273838798319
4625010011,0.1683100042794816,0.15806733463389677,0.1708168001308671
4625010012,0.1456495438566277,0.13271269868964905,0.14216936968398627
4625010013,0.15316461306098217,0.14359187675922575,0.15225121077541195
4625010014,0.17791845482804275,0.16513150623425002,0.17484591877048392
4625010015,0.13690348750029252,0.1372151136319679,0.1426028354880915
4625010016,0.14866801860527357,0.14405091717940052,0.14788164468908913
4625010017,0.1701893081479398,0.16840591409184621,0.16614287167589004
4625010018,0.19860381816001205,0.1956973171601293,0.20305435589514162
4625010019,0.18147085488885706,0.17071952204628107,0.18335236157992557
4625010021,0.1653613885494588,0.15636981821145135,0.1659828448246347
4625010022,0.17841034871033076,0.1827993113546636,0.18545924343332715
4625010023,0.18630241267985678,0.17486680743718203,0.1813658704168821
4625010024,0.1790334306857315,0.17518834297940722,0.15685661375964513
4625010025,0.19105082199329582,0.17347772964339345,0.18192076185528186
4625010026,0.14630712129807552,0.13834965921160747,0.15017505447555657
4625010027,0.23148528045243488,0.2299752321568204,0.24059260217545256
4625010028,0.24873137931195172,0.22910007300077798,0.23461839704987705
4625010029,0.23643906058841,0.19625733117861804,0.16454708142797553
4625010030,0.2129153259996918,0.20394018352172388,0.20850525549155008
4625010031,0.2219067805413047,0.2114067357913607,0.22081180338659095
4625010032,0.2306787510784058,0.22839971179644045,0.23473040911248452
4625010033,0.19580656018924614,0.18453293717667998,0.20311129695437855
4625010034,0.2529990276893255,0.2507186666120509,0.27226329929663307
4625010035,0.37277811525387294,0.37071606897044557,0.37106327081384644
4625010036,0.3393068734538008,0.3303490035798257,0.3445409236594766
4625010037,0.33248675353943663,0.33884600425795297,0.3360230078668976
4625010039,0.233429655385283,0.2216759751959897,0.2395640054429299
4625010040,0.1428223876614044,0.12562526465487206,0.1407393766096597
4625010041,0.26888477143278505,0.2454151694613306,0.2553710677970631
4625010043,0.21146255254899224,0.19591658653709532,0.19675424064996025
4625010044,0.22042895631113457,0.21682722081223751,0.21798711337418
4625010045,0.20419542754564785,0.2097824839230857,0.2141541025560478
4625010046,0.14725065677345306,0.13526643887005285,0.1460579982293939
4625010047,0.18401627157448927,0.18108299585834425,0.1831936967004734
4625010048,0.2165713703750753,0.19232582305125223,0.18424705010850365
4625010049,0.16467511016711478,0.15841568769389366,0.14799986073432722
4625010050,0.19726321494375804,0.19539583014556275,0.20028792913059848
4625010051,0.3407463132209486,0.3449700074379238,0.3510407061440992
4625010052,0.21545247026247386,0.2007341106209154,0.21326590698810965
4625010053,0.267387211857422,0.26269375305137543,0.27776143499433037
4625010054,0.2824058852167309,0.2496181151030642,0.27216749910614957
4625010055,0.1953575264857665,0.1794067557485304,0.20234241868526176
4625011001,0.12664244394537635,0.12197616649797172,0.13040806435880165
4625011002,0.15062718689294252,0.1408908384307064,0.15516589690686747
4625011004,0.1324542604415228,0.12750480226024893,0.13226232065041035
4625011005,0.10653607153050626,0.10091696020207142,0.10379717788063084
4625011006,0.0855848685133891,0.08376126009594123,0.09073777318111245
4625011008,0.11253553821354337,0.11097262798598517,0.11295241136051325
4625011009,0.12472918745746826,0.12182134323590763,0.12494533881910234
4625011011,0.13249609463177411,0.13001489909826902,0.13305359003790374
4625011012,0.1907094167429415,0.18761685522044116,0.19912257662330912
4625011015,0.12031737714424263,0.11779639373646666,0.12387262811517519
4625011017,0.1148182259889489,0.11301182874658107,0.12045560398008616
4625011019,0.16103943623574782,0.15865500257246734,0.16216576118569445
4625011021,0.11542352481823753,0.11781532440876341,0.12078306089870541
4625011022,0.12302921333707668,0.12440003167475862,0.1289410477133143
4625011024,0.15344600779756837,0.14615968276000155,0.16747617415831925
4625011026,0.12628215278496077,0.12094262191763527,0.12604202020998853
4625011028,0.13613096337033168,0.13210891498561972,0.14029187508109373
4625011030,0.11403646116022022,0.11448969466407942,0.11748003437549187
4625011031,0.1735749922852403,0.18238860767072018,0.18022685721088436
4625011032,0.21497113715567484,0.19427772067533597,0.2115612100922364
4625011033,0.23093365406418137,0.22618671474050078,0.23327461831571794
4625011034,0.17786955073482294,0.15921243875709823,0.1759107187523328
4625011035,0.1810940621791455,0.1708928645216984,0.19569730024872792
4625011036,0.10815365541942694,0.10274420640641059,0.10934788153147264
4625011037,0.12295435762786827,0.11841444445632734,0.11751458277277947
4625011038,0.16626721792418103,0.16138562525910005,0.1674705509964346
4625011039,0.129797323648991,0.12835315040176193,0.13874045164733778
4625011040,0.16757807997841195,0.1743113312419666,0.183404789716795
4625011041,0.14173815957925273,0.14226572946806657,0.1480346328526891
4625011042,0.19621326018220434,0.19533136146768737,0.20348695396723035
4625011044,0.20685883255462106,0.19567935389182622,0.21151411967653527
4625011045,0.20171711897784017,0.1946384250845388,0.21354763293835344
4625011046,0.1575109986386724,0.14745447896402128,0.16038530820016644
4625011047,0.18351524152478949,0.1717452491147359,0.19475149074747403
4625011048,0.18855906081986018,0.1813103795769526,0.1912278631307469
4625011050,0.14601232716743837,0.13646280889684334,0.14929456990204337
4625011051,0.25936569307435337,0.24250028774227023,0.25244231186706323
4625011052,0.1655980465146307,0.15631165777197137,0.17417542877066658
4625011053,0.24033958859516158,0.22757121383027326,0.19919983861035287
4625011054,0.17524745282156276,0.172903287336744,0.17926437421382233
4625011055,0.17721854343164994,0.17412666562198373,0.19137919475657628
4625012001,0.16990738073245684,0.15759079284393954,0.1576433732789124
4625012002,0.15548838950957972,0.1396589907477831,0.15344341215157883
4625012003,0.15602671237888424,0.15274618224877035,0.16040333842373103
4625012006,0.1469803415453101,0.14261161234285372,0.1519109905495078
4625012008,0.12764578758500172,0.11948636135798606,0.13276057332159133
4625012009,0.14477796391462197,0.13259635129338232,0.13895137398973825
4625012010,0.3202385583533701,0.31065593790562995,0.323513790941788
4625012011,0.2147753541457098,0.19093911253841578,0.2110975876391582
4625012012,0.1793788513637529,0.16514676378111726,0.18595112079469603
4625012013,0.1115628976208411,0.10421986399001733,0.11016460648064219
4625012014,0.15405195029218505,0.1413185598071949,0.14600686462407403
4625012015,0.12440912572366328,0.11510206279372492,0.12019583304560665
4625012016,0.12114701781324035,0.11091935608990026,0.11850310253852138
4625012018,0.11328482679649611,0.10791135711336756,0.10973988814993893
4625012019,0.13005575612596815,0.11837763028550387,0.12163317553044817
4625012020,0.15404398091119098,0.1493551701620451,0.15479138768703896
4625012021,0.17472957030401406,0.16335044570661914,0.1734642496811283
4625012023,0.19510245323683925,0.1950730206227989,0.19110049390686795
4625012024,0.17146409249165642,0.15969184557635216,0.17163218569855707
4625012025,0.19880121528208866,0.1889861051904349,0.19945337439124197
4625012026,0.14734593629518894,0.14213143749912546,0.1494094896188967
4625012027,0.13237073055734241,0.1295054653436865,0.13827300981632104
4625012028,0.1403132866382906,0.13579106175172548,0.14277655639235953
4625012029,0.15108039623861594,0.14651184517535965,0.15376425079326694
4625012030,0.14109146179141,0.13347426853341096,0.13707108096726942
4625012031,0.13821382046256736,0.1345268355310397,0.13739021654500227
4625012032,0.24582305536402796,0.23770179092230947,0.24696293742809633
4625012033,0.17355430401506328,0.18614136312028706,0.1927022081429769
4625012034,0.15275071534520504,0.14493439662364058,0.1502533737881812
4625012035,0.16929631420293342,0.16126753779687208,0.16914301956942288
4625012036,0.1259733653521401,0.12031601734239485,0.12486254479999205
4625012037,0.30239034956421046,0.31173151039732344,0.31684032927801237
4625012038,0.17237726897093938,0.17019772375055836,0.1821495224158747
4625012039,0.1404302929325464,0.1281961213570998,0.13629598528530273
4625012040,0.21334624346537148,0.21342781745884193,0.20983300103082878
4625012041,0.3057556960096152,0.2952344603899199,0.31040490377558333
4625012042,0.2174439890819466,0.20429863023627584,0.2067626591178294
4625012043,0.15506815247165134,0.15308636154868838,0.14742920123709885
4625012044,0.220079050764765,0.21428254693985688,0.22228535966732027
4625012045,0.22983154902439007,0.21851637778550334,0.2218781290454033
4625012046,0.33398658029837086,0.3300469755523653,0.3355346859915227
4625012047,0.1912526357022679,0.17958992889827993,0.19045097738235217
